Assessing games subdomains with a min rating of: 0.1 and a max rating of: 10.0
Printing popularity of game subdomains: (only subdomains with 1000+) are counted
Strategy Games, 3122359
Family Games, 2429743
Thematic Games, 1283942
Wargames, 706552
Party Games, 552818
Abstract Games, 448300
Customizable Games, 212050
Children's Games, 179048
