Assessing games mechanics with a min rating of: 0.1 and a max rating of: 10.0
Printing popularity of game mechanics: (only mechanics with 1000+) are counted
Lost Valley: The Yukon Goldrush 1896, 1600
Flotte Flitzer, 1592
Magic Realm Light 30, 1586
Harbour: Launch Promo Characters, 1580
Animals: Wolves, 1580
Harbour: Market Owner, 1580
Dungeon Twister:  Feu et  Sang, 1574
Time's Up! Title Recall Sample, 1572
Star Trek: Catan  Federation Space Map Set, 1564
Star Wars: Attack of the Clones Card Game, 1564
Munchkin Dungeon: Warehouse 23, 1562
Sentinels of the Multiverse: Vengeance, 1562
Munchkin Cthulhu Dice of Doom, 1561
Lords of Xidit: Bonus Titans Promo, 1559
World of Warcraft: The Adventure Game  Brandon Lightstone Character Pack, 1558
World of Warcraft: The Adventure Game  Brebo Bigshot Character Pack, 1558
World of Warcraft: The Adventure Game  Artumnis Moondream Character Pack, 1558
World of Warcraft: The Adventure Game  Dongon Swiftblade Character Pack, 1558
Love Letter, 1557
Relic: Halls of Terra, 1557
AEG: 5 Minute Fun, 1557
Relic: Nemesis, 1557
Pandemic, 1555
Infinite City: Guild Hall and Salvage Yard, 1553
Space Dealer: All-Zeit, 1547
DC Comics Dice Masters: Superman/Batman, 1538
Bid Euchre, 1530
Heroscape Master Set:  Battle for the Underdark, 1524
Winsome Essen Sets, 1523
Samurai Sword: Rising Sun, 1522
RoboRally, 1522
