Assessing games mechanics with a min rating of: 7.0 and a max rating of: 10.0
Printing popularity of game mechanics: (only mechanics with 1000+) are counted
Star Trek: Catan  Federation Space Map Set, 1564
Sentinels of the Multiverse: Vengeance, 1562
Lords of Xidit: Bonus Titans Promo, 1559
AEG: Big in Japan, 1557
Love Letter, 1557
AEG: 5 Minute Fun, 1557
DC Comics Dice Masters: Superman/Batman, 1538
Thunderstone Advance: Towers of Ruin, 1533
Ascension: Return of the Fallen, 1529
Mr. Jack, 1525
RoboRally, 1522
Thunderstone Advance: Numenera, 1519
Thunderstone: Starter Set, 1519
Call of Cthulhu: The Card Game, 1518
Alea Big Box, 1516
Evo, 1511
Games by the Game Artisans of Canada, 1509
Cutthroat Caverns, 1502
Blood Bowl: Team Manager  The Card Game, 1502
The Lord of the Rings: The Card Game, 1501
Dixit, 1499
Dixit Odyssey, 1487
DC Comics Dice Masters: War of Light, 1484
A Game of Thrones LCG, 1467
Tableau Building, 1465
Ascension: Storm of Souls, 1452
Campaign Games, 1451
Survive: Escape from Atlantis!, 1451
Puzzle Strike Promo Chips, 1450
Puzzle Strike Randomizer Cards, 1450
Hive: The Pillbug, 1441
Solitaire Wargames, 1436
Holidays:  4th of July, 1411
Mystery Circle, 1406
Midnight Zone, 1402
Necromunda: Battles in the Underhive, 1402
Necromunda: Outlanders, 1402
Haunted Stage, 1398
Another Horizon, 1394
All American: Kellam's Bridge, 1390
ASL Action Pack #4: Normandy 1944, 1390
Alea Medium Box, 1385
Dust Tactics, 1385
Zombicide Season 2: Prison Outbreak, 1385
Combinatorial, 1377
Lord of the Rings: The Card Game (LCG), 1374
Sentinels of the Multiverse: Ra, 1369
Horus of Two Horizons Promo Card, 1369
Country: Japan, 1357
Dixit: Journey, 1357
Thunderstone: Heart of Doom, 1350
Viceroy Promo Cards, 1338
Zombicide Season 3: Rue Morgue, 1336
Star Wars: The Card Game, 1327
Nightfall, 1313
Forgenext, 1308
Android: Netrunner LCG, 1306
Android, 1306
Sentinels of the Multiverse: The Final Wasteland Environment, 1305
Steam, 1294
Tide of Iron, 1285
Magazine: Vae Victis, 1282
Drum Roll: Dragon Dancers, 1277
Drum Roll: Kickstarter Promos, 1277
Drum Roll: Fire Dancer, 1277
Drum Roll: Mini Expansion, 1277
Dungeons & Dragons, 1276
War of the Ring (first edition), 1276
Galaxy Trucker, 1272
Neuroshima Hex!, 1271
Nothing Personal: Associates, 1270
