Assessing games mechanics/categories with a min rating of: 7.0 and a max rating of: 10.0and a minimum popularity of: 1000
Printing popularity of game mechanics/categories: 
Dungeons & Dragons: The Legend of Drizzt Board Game - Vierna Do'Urden Promo, 3514
Wrath of Ashardalon: Kobold Champion Promo, 3514
Agricola, 3453
Colonial Theme, 3438
King of Tokyo, 3412
A Touch of Evil 'The Allies' Supplement, 3401
A Touch of Evil The Madness' Game Supplement, 3401
A Touch of Evil: Delion Dryad, 3401
A Touch of Evil: Hero Pack 1, 3401
Mafia, 3371
Sentinels of the Multiverse: Dark Watch Promo Pack, 3367
Blood Bowl (Third Edition), 3315
Last Night on Earth: The Zombie Game, 3274
Commands & Colors, 3258
DC Comics Deck Building Game: Gotham City Docks Promo, 3223
Fight, 3183
Run, 3183
Pathfinder Adventure Card Game, 3168
Carcassonne: Bonusplttchen Spiel 2014, 3133
Carcassonne: Bonusplttchen Spiel 2015, 3133
Love Letter, 3114
Thunderstone: Death Sentinel Promo, 3093
Thunderstone: For the Dwarf Promo, 3093
The Lord of the Rings: The Card Game, 3085
Gears of War: Mission Pack 1, 3081
Country: Spain, 3080
Viticulture: Arboriculture Expansion, 3066
Arkham Horror: The Dark Pharaoh (Herald), 3066
Viticulture: Kickstarter Promotional Cards, 3066
The Lord of the Rings: The Card Game  Game Night Kit 2013 Season Two, 3065
Legendary Encounters: A Predator Deck Building Game, 3050
Wiz-War: Malefic Curses, 3036
Puerto Rico: Expansion I  New Buildings, 3036
Wiz-War: Bestial Forces, 3036
Puerto Rico: Expansion II  The Nobles, 3015
Commands & Colors: Ancients, 2970
Space Hulk Campaigns, 2930
Space Hulk: Genestealer Expansion, 2930
Space Hulk: Deathwing Expansion, 2930
1830: The Nickel Plate, 2904
1830: The Coalfields, 2904
1830: Chattanooga Promotional Card, 2904
1830: Take A Ride on the Reading, 2904
Superheroes, 2879
A Game of Thrones (first edition), 2876
Carcassonne: Abbey & Mayor, 2857
Castles, 2851
and Bazaars, 2846
Carcassonne: Bridges, 2846
Wings of War: Flight of the Giants, 2842
Wings of War: Hit & Run Booster Pack, 2842
Wings of War: Crossfire Booster Pack, 2842
Wings of War: Dogfight Booster Pack, 2842
Game System, 2784
Ascension: Archival Expert Promo, 2781
Benefactor of All Promo, 2781
Ascension: Cetra, 2781
Hawaii: Kamapua'as Gunst, 2773
Number, 2758
Machi Koro, 2752
Civilization: The Expansion Project, 2751
BoardGameGeek Promo Offerings, 2749
Ancient Rome, 2742
Civilization Eastern Expansion Map, 2729
Civilization Western Extension Map, 2729
Civilization: The New World, 2729
Catan: Cities & Knights, 2721
Country: Russia, 2718
Cthulhu Mythos, 2715
Country: Norway, 2712
Zombicide Season 2: Prison Outbreak, 2710
Thunderstone: Doomgate Legion, 2705
Dune, 2684
Singing, 2664
Heroscape Expansion Set D1: Champions of the Forgotten Realms, 2659
Heroscape Expansion Set D3: Moltenclaw's Invasion, 2659
Heroscape Expansion Set D2: Warriors of Eberron, 2659
CCGs (Collectible Card Games), 2654
Alhambra: The Falconers, 2647
Achtung! Panzer!, 2635
7.SS-Gebirgs Division "Prinz Eugen", 2635
Action at Carentan!, 2635
Advanced Squad Leader: Deluxe Pack 1, 2635
Quantum: The Void, 2629
Treasure Chest, 2616
der Fischer, 2573
die Spieleerklrein, 2573
Die Frsten von Catan: Sonderkarte 2014  Arnd, 2573
Die Frsten von Catan: Sonderkarte Frhjahr 2012  Catan Mobil, 2573
Die Frsten von Catan: Sonderkarte 2011  Carol, 2573
Die Frsten von Catan: Sonderkarte 2015  Teilnahme am Big Game, 2573
Pathfinder Adventure Card Game: Character Mats, 2566
Vikings, 2560
DC Comics Deck-Building Game, 2557
King of New York, 2556
Country: Sweden, 2503
Country: Germany, 2491
Card Games: Outplay Games, 2484
Descent, 2474
Promotional Board Games, 2454
7 Wonders: Cities, 2441
Country: Denmark, 2436
Shadows over Camelot, 2423
Puerto Rico: Limited Anniversary Edition, 2422
USA), 2420
Survive: Escape from Atlantis!, 2418
Lord of the Rings: The Black Gate, 2408
Zug um Zug: Deutschland, 2397
Space Hulk: Death Angel  The Card Game, 2397
Alhambra: Medina Buildings, 2395
Alhambra: The Magical Buildings, 2395
Mansions of Madness, 2389
Bridge, 2373
Time's Up!, 2365
Draw-Bridge, 2361
Puerto Rico (zawiera 14 dodatkowych budynkow), 2357
Pike and Shot, 2353
Star Trek: Fleet Captains  Dominion, 2351
Star Trek: Fleet Captains  Romulan Empire, 2351
A Song of Ice and Fire, 2331
World Wonders (fan expansion to Catan), 2290
Catan: Traders & Barbarians  5-6 Player Extension, 2290
Cities: Florence, 2286
Eclipse, 2284
Saboteur, 2281
Ascension: Deckbuilding Game, 2279
Zombicide Box of Zombies Set #10: VIP #2  Very Infected People, 2277
Zombicide Box of Zombies Set #1: Walk of the Dead, 2277
Star Trek, 2276
Expansion, 2271
Tajemnicze Domostwo: Lost letter Promo Set, 2271
Tajemnicze Domostwo: Motive cards, 2271
Tajemnicze Domostwo: Plansza Ducha, 2271
Merchant of Venus (second edition), 2270
Android: Netrunner LCG, 2259
Dixit Origins: "La Machine  rves" Promotional card, 2258
Steam, 2251
Ascension: Chronicle of the Godslayer  Constricting Horror Promo, 2237
Country: China, 2217
Country: England, 2211
Duel of Ages, 2195
DC Universe, 2176
The Pillars of the Earth, 2174
Defenders of the Realm, 2160
Sid Meier's Civilization: The Board Game, 2154
Dungeon Command: Mirror Image Promo, 2144
Dungeon Command: Into the Fray Promo, 2144
Dungeon Command: Magic Short Sword Promo, 2144
Dungeon Command: Drow Wizard Promo, 2144
& Cetera, 2134
Planes & Trains, 2134
A Touch of Evil: The Supernatural Game, 2106
Chess Games, 2106
From RPG books to board games, 2105
Tolkien Games, 2104
Fortune and Glory: Rise of the Crimson Hand, 2095
Fortune and Glory: Treasure Hunters Expansion, 2095
Fortune and Glory: Sands of Cairo, 2095
Fortune and Glory: Danger Pack 1 Supplement, 2095
The Lord of the Rings: The Card Game  Game Night Kit 2013 Season Three, 2091
Word Game, 2089
Android, 2081
3D Games, 2069
Star Wars: The Card Game, 2051
Call of Cthulhu: The Card Game, 2048
Marvel Dice Masters: The Uncanny X-Men Dice Collectors Box, 2047
Thunderstone Advance: Worlds Collide, 2031
Super Dungeon Explore: Candy and Cola, 2029
Spies/Secret Agents, 2026
Super Dungeon Explore: Calico Kate, 2022
Super Dungeon Explore: Captain R, 2022
Duel of Ages Set 1: Worldspanner, 2017
Peloponnes Box, 2014
Mage Wars Arena, 2009
Cities: New York (New York, 2007
Tannhuser, 2004
Netrunner: Classic, 1971
Netrunner: Proteus, 1971
Peloponnes: Antioche, 1957
Kingdom Builder, 1947
Pixel Tactics: Apprentice / Verona, 1938
Pixel Tactics: Argent University, 1938
Pixel Tactics: Baenvier Marlgrove, 1938
Pixel Tactics: Black Ops, 1938
Peloponnes Expansion, 1934
Peloponnes: Athens-Mini Expansion, 1934
Warhammer Fantasy Board Games, 1933
Berlin: Red Vengeance, 1927
Nations, 1896
Star Trek: Attack Wing, 1893
Summoner Wars: Tundra Orcs  Second Summoner, 1887
Summoner Wars: Rukar's Power Reinforcements Pack, 1887
Summoner Wars: Phoenix Elves  Second Summoner, 1887
Firefly: The Game, 1886
